subject_id,tangram_set,target,earlier,length,label,response,correct,understood
56323ca4-5848-4bab-a09b-f740eb9f836a,1,F,earlier,1,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",F,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,0,D,later,1,priest,D,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,2,C,later,2,falling guy,C,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,2,G,later,1,dog,E,False,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,2,E,later,2,bunny ears,E,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,0,B,later,2,princess dance,B,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,1,G,earlier,21,"arm stretched out facing above, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
56323ca4-5848-4bab-a09b-f740eb9f836a,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,2,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",B,False,yes
ec85952e-3b00-469c-862f-cd60b9316e81,1,I,later,2,ice skater,I,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,2,G,later,1,dog,G,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,2,A,later,1,thriller,C,False,yes
ec85952e-3b00-469c-862f-cd60b9316e81,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,1,E,earlier,2,bunny ears,E,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,2,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,0,H,later,1,baby,H,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,0,B,later,1,mouse,B,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,1,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",I,False,yes
ec85952e-3b00-469c-862f-cd60b9316e81,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,0,C,later,2,falling guy,C,True,yes
ec85952e-3b00-469c-862f-cd60b9316e81,2,I,earlier,13,"ice skating one, square head balancing, two triangle arms pointing to the left",I,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,2,I,later,2,ice skater,I,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,1,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,2,G,earlier,79,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,0,C,later,2,falling guy,C,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",G,False,yes
9346487f-3511-4741-bfc6-f2096bb0b211,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,1,K,earlier,85,"this one is a slim one like a person standing again, but it has a big white triangle on the right side, and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,0,L,earlier,21,"someone kneeling down with his arms pointing right with his knees pointing right too, his legs are combined into a square",L,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,1,I,later,2,ice skater,I,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,1,J,later,2,fat guy,J,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,0,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,True,yes
9346487f-3511-4741-bfc6-f2096bb0b211,1,G,later,3,strike a pose,G,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,0,D,later,1,priest,D,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,2,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,1,J,earlier,48,"The person has his/her foot pointing to the right, his hand is also pointed to the right, the left side of his body is completely straight from top to bottom, there is just one box on top as the head and the head is a diamond shape",J,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,2,A,later,1,zombie,A,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,0,C,earlier,30,"rectangle body with two arms and a head, arms out wide, straight body lines, one arm has a triangle for a hand and the other is a square, no legs",C,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,1,E,earlier,2,bunny ears,E,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,2,I,later,2,ice skater,I,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,1,F,earlier,1,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",F,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,0,B,earlier,28,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",B,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,0,A,later,1,zombie,A,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,2,E,later,2,bunny ears,E,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,1,K,later,1,duck,I,False,yes
2dae37af-721d-4c82-b002-147f7049d4dd,1,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",G,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,0,L,later,1,zigzag,L,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,1,I,later,1,ballerina,I,True,yes
2dae37af-721d-4c82-b002-147f7049d4dd,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,True,yes
730bf554-0606-4b6b-8753-e271d4271973,1,K,later,3,on their knees,K,True,yes
730bf554-0606-4b6b-8753-e271d4271973,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,G,False,yes
730bf554-0606-4b6b-8753-e271d4271973,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",A,True,yes
730bf554-0606-4b6b-8753-e271d4271973,0,B,later,1,mouse,H,False,yes
730bf554-0606-4b6b-8753-e271d4271973,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
730bf554-0606-4b6b-8753-e271d4271973,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
730bf554-0606-4b6b-8753-e271d4271973,2,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,True,yes
730bf554-0606-4b6b-8753-e271d4271973,2,G,later,1,dog,G,True,yes
730bf554-0606-4b6b-8753-e271d4271973,0,D,earlier,17,looks like a priest wearing a robe. facing left. arms stretched out holding something. standing straight up,D,True,yes
730bf554-0606-4b6b-8753-e271d4271973,1,G,later,1,leg,G,True,yes
730bf554-0606-4b6b-8753-e271d4271973,2,I,later,2,yoga guy,G,False,yes
730bf554-0606-4b6b-8753-e271d4271973,2,C,later,1,Y,C,True,yes
730bf554-0606-4b6b-8753-e271d4271973,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
730bf554-0606-4b6b-8753-e271d4271973,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
730bf554-0606-4b6b-8753-e271d4271973,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
730bf554-0606-4b6b-8753-e271d4271973,1,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",G,False,yes
730bf554-0606-4b6b-8753-e271d4271973,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
730bf554-0606-4b6b-8753-e271d4271973,0,C,later,2,falling guy,C,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,0,H,later,2,no arms,H,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,1,J,later,2,fat guy,J,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,2,A,earlier,33,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",G,False,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,1,E,later,2,bunny ears,E,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,2,I,later,2,yoga guy,K,False,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,0,B,later,1,mouse,B,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,1,F,later,1,fetal position,J,False,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,2,K,later,3,on their knees,K,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,1,K,earlier,85,"this one is a slim one like a person standing again, but it has a big white triangle on the right side, and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",G,False,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,1,I,later,2,ice skater,I,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",A,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,1,G,later,3,strike a pose,I,False,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,2,C,later,2,falling guy,C,True,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,2,G,later,1,dog,I,False,yes
d4243406-b490-48d0-bac0-e1457c39bd7d,2,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,1,K,later,3,on their knees,K,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,2,E,later,2,bunny ears,E,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,2,G,later,1,leg,I,False,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,1,F,later,1,fetal position,F,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,1,G,later,1,leg,I,False,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,2,I,later,2,ice skater,I,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,2,C,later,1,Y,C,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,1,E,earlier,23,"It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",E,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,1,I,later,2,ice skater,I,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,0,C,later,2,no legs,C,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,1,J,earlier,48,"The person has his/her foot pointing to the right, his hand is also pointed to the right, the left side of his body is completely straight from top to bottom, there is just one box on top as the head and the head is a diamond shape",J,True,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",L,False,yes
0148d4e3-a3ae-42a9-9ee7-3c30b701c20d,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",L,False,yes
95af83e3-0688-4064-9689-c1134436b8b4,1,G,later,3,strike a pose,I,False,yes
95af83e3-0688-4064-9689-c1134436b8b4,1,K,later,1,duck,F,False,yes
95af83e3-0688-4064-9689-c1134436b8b4,1,J,later,2,fat guy,J,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,1,I,later,1,ballerina,I,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,0,B,later,2,princess dance,C,False,yes
95af83e3-0688-4064-9689-c1134436b8b4,2,A,later,1,thriller,A,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,0,C,later,2,no legs,C,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,2,E,later,2,bunny ears,E,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,1,F,later,1,sad,F,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,1,E,earlier,2,bunny ears,E,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,0,A,later,1,thriller,A,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
95af83e3-0688-4064-9689-c1134436b8b4,0,H,later,2,no arms,H,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,0,H,later,1,baby,H,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,1,E,later,2,bunny ears,E,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,1,J,later,2,large cube,J,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,1,G,later,3,strike a pose,G,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,0,A,later,1,thriller,A,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,1,I,later,2,ice skater,I,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,2,E,later,2,bunny ears,E,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,0,B,later,1,mouse,B,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,1,F,later,1,fetal position,F,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,2,A,later,1,thriller,A,True,yes
843879a6-26f7-4ae9-bd3f-ea4a7bde353a,1,K,later,1,duck,K,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,1,J,later,2,fat guy,F,False,yes
2b6ce056-b569-4956-aec7-d965b37ec563,2,C,later,2,falling guy,C,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,0,D,later,3,long sleeved book,A,False,yes
2b6ce056-b569-4956-aec7-d965b37ec563,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,2,I,later,2,yoga guy,E,False,yes
2b6ce056-b569-4956-aec7-d965b37ec563,2,G,later,1,dog,E,False,yes
2b6ce056-b569-4956-aec7-d965b37ec563,0,B,earlier,28,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",B,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",A,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,2,E,later,3,crazy hat person,G,False,yes
2b6ce056-b569-4956-aec7-d965b37ec563,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",K,False,yes
2b6ce056-b569-4956-aec7-d965b37ec563,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,1,K,earlier,85,"this one is a slim one like a person standing again, but it has a big white triangle on the right side, and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,1,E,later,1,windmill,E,True,yes
2b6ce056-b569-4956-aec7-d965b37ec563,2,A,later,1,zombie,C,False,yes
2b6ce056-b569-4956-aec7-d965b37ec563,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,1,G,later,1,leg,F,False,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,2,G,later,1,dog,E,False,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,0,L,later,1,zigzag,L,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,1,E,earlier,23,"It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",E,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,2,E,later,3,crazy hat person,A,False,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,0,C,later,2,no legs,C,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,0,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",L,False,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,1,K,later,3,on their knees,K,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,0,B,earlier,27,"two triangle arms, one facing left and one facing right, kneeling a little with a leg to the side, you could say it is wearing a dress",B,True,yes
08289b33-bce6-4867-a8ea-ff97020b66d4,2,I,earlier,13,"ice skating one, square head balancing, two triangle arms pointing to the left",I,True,yes
e28fdcf2-e5a7-44cc-9a25-1ca2dc38a027,1,K,later,3,on their knees,J,False,yes
e28fdcf2-e5a7-44cc-9a25-1ca2dc38a027,2,C,later,1,Y,C,True,yes
e28fdcf2-e5a7-44cc-9a25-1ca2dc38a027,1,E,earlier,23,"It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",E,True,yes
e28fdcf2-e5a7-44cc-9a25-1ca2dc38a027,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
